GeoID,Year,State,County,D_Etab,G_Etab,D_Cap,G_Cap,Pop,FD_num,FD_pct
21111,2015,Kentucky,Jefferson County,108,159,7069,4801,763509,119488,16.12
21117,2015,Kentucky,Kenton County,16,26,10271,6320,164342,49640,31.08
21121,2015,Kentucky,Knox County,7,10,4524,3166,31668,2739,8.59
21125,2015,Kentucky,Laurel County,20,8,3005,7512,60101,5506,9.36
21127,2015,Kentucky,Lawrence County,5,3,3178,5297,15893,2504,15.79
21141,2015,Kentucky,Logan County,6,4,4456,6684,26739,4080,15.2
21145,2015,Kentucky,McCracken County,20,12,3248,5414,64973,15861,24.19
21151,2015,Kentucky,Madison County,22,8,4012,11034,88276,18255,22.02
21157,2015,Kentucky,Marshall County,9,8,3456,3888,31109,1059,3.37
21159,2015,Kentucky,Martin County,5,3,2470,4117,12352,5,0.04
21159,2015,Mississippi,Lawrence County,5,3,2470,4117,12352,5,0.04
21161,2015,Kentucky,Mason County,5,4,3415,4269,17077,2901,16.59
21171,2015,Kentucky,Monroe County,5,5,2130,2130,10653,381,3.48
21173,2015,Kentucky,Montgomery County,9,5,3070,5526,27631,3018,11.39
21177,2015,Kentucky,Muhlenberg County,7,8,4449,3893,31146,1594,5.06
21183,2015,Kentucky,Ohio County,5,3,4843,8072,24216,4152,17.42
21193,2015,Kentucky,Perry County,10,8,2754,3443,27546,701,2.44
21195,2015,Kentucky,Pike County,28,20,2207,3090,61804,983,1.51
21197,2015,Kentucky,Powell County,5,4,2454,3067,12271,387,3.07
21199,2015,Kentucky,Pulaski County,23,12,2775,5318,63827,11037,17.5
21207,2015,Kentucky,Russell County,7,6,2519,2939,17636,179,1.02
21209,2015,Kentucky,Scott County,5,4,10465,13081,52327,13104,27.78
21217,2015,Kentucky,Taylor County,8,4,3195,6391,25567,4104,16.74
21227,2015,Kentucky,Warren County,20,18,6157,6842,123159,14250,12.52
21235,2015,Kentucky,Whitley County,13,12,2769,3000,36000,4496,12.61
22001,2015,Louisiana,Acadia Parish,16,20,3912,3130,62601,1087,1.76
22003,2015,Louisiana,Allen Parish,10,4,2560,6400,25602,7198,27.94
22005,2015,Louisiana,Ascension Parish,20,24,5968,4973,119373,33735,31.46
22007,2015,Louisiana,Assumption Parish,8,4,2855,5711,22846,9104,38.87
22009,2015,Louisiana,Avoyelles Parish,22,9,1867,4564,41077,7985,18.98
22015,2015,Louisiana,Bossier Parish,26,18,4830,6977,125588,26315,22.5
22017,2015,Louisiana,Caddo Parish,54,26,4655,9669,251405,82925,32.52
22019,2015,Louisiana,Calcasieu Parish,56,29,3548,6851,198693,42022,21.8
22021,2015,Louisiana,Caldwell Parish,4,3,2508,3344,10032,961,9.49
22033,2015,Louisiana,East Baton Rouge Parish,82,121,5441,3687,446216,115503,26.24
22039,2015,Louisiana,Evangeline Parish,11,15,3071,2252,33789,8945,26.32
22045,2015,Louisiana,Iberia Parish,20,21,3697,3521,73953,14132,19.3
22051,2015,Louisiana,Jefferson Parish,70,100,6222,4355,435555,51624,11.93
22053,2015,Louisiana,Jefferson Davis Parish,9,6,3492,5239,31434,2236,7.08
22055,2015,Louisiana,Lafayette Parish,52,57,4604,4200,239429,50787,22.92
22057,2015,Louisiana,Lafourche Parish,21,13,4674,7550,98162,25027,25.98
22061,2015,Louisiana,Lincoln Parish,11,4,4338,11929,47719,14853,31.78
22067,2015,Louisiana,Morehouse Parish,8,3,3303,8809,26428,6827,24.4
22069,2015,Louisiana,Natchitoches Parish,10,7,3913,5591,39137,10996,27.79
22071,2015,Louisiana,Orleans Parish,40,146,9743,2669,389738,57760,16.8
22073,2015,Louisiana,Ouachita Parish,37,22,4243,7137,157018,46348,30.15
22079,2015,Louisiana,Rapides Parish,38,14,3482,9451,132316,45455,34.54
22087,2015,Louisiana,St. Bernard Parish,14,11,3241,4125,45384,16589,46.21
22091,2015,Louisiana,St. Helena Parish,5,4,2113,2642,10569,663,5.92
22093,2015,Louisiana,St. James Parish,6,6,3586,3586,21517,5604,25.36
22095,2015,Louisiana,St. John the Baptist Parish,10,9,4363,4848,43639,18463,40.2
22097,2015,Louisiana,St. Landry Parish,31,27,2702,3103,83790,13575,16.28
22099,2015,Louisiana,St. Martin Parish,14,13,3851,4147,53921,2136,4.09
22103,2015,Louisiana,St. Tammany Parish,44,40,5681,6249,249968,62439,26.71
22105,2015,Louisiana,Tangipahoa Parish,41,22,3140,5852,128756,31688,26.17
22109,2015,Louisiana,Terrebonne Parish,30,17,3800,6707,114025,33431,29.89
22117,2015,Louisiana,Washington Parish,19,10,2438,4632,46322,5013,10.63
22119,2015,Louisiana,Webster Parish,15,6,2671,6679,40075,11029,26.76
22121,2015,Louisiana,West Baton Rouge Parish,8,5,3185,5096,25484,4535,19.06
23001,2015,Maine,Androscoggin County,18,21,5958,5106,107245,12978,12.05
23003,2015,Maine,Aroostook County,15,33,4583,2083,68752,7944,11.05
23005,2015,Maine,Cumberland County,30,76,9682,3821,290464,59726,21.2
23007,2015,Maine,Franklin County,9,12,3337,2503,30039,779,2.53
23009,2015,Maine,Hancock County,10,30,5426,1808,54268,2218,4.08
23011,2015,Maine,Kennebec County,18,24,6678,5008,120209,8675,7.1
23013,2015,Maine,Knox County,7,17,5682,2339,39779,6350,15.98
23017,2015,Maine,Oxford County,9,14,6350,4082,57156,3821,6.61
23019,2015,Maine,Penobscot County,24,27,6353,5647,152478,19152,12.44
23021,2015,Maine,Piscataquis County,7,7,2418,2418,16926,777,4.43
23023,2015,Maine,Sagadahoc County,5,7,7034,5024,35173,3120,8.84
23027,2015,Maine,Waldo County,9,12,4347,3260,39129,2729,7.04
23029,2015,Maine,Washington County,7,16,4514,1975,31604,3783,11.51
23031,2015,Maine,York County,28,43,7184,4678,201158,29869,15.15
24001,2015,Maryland,Allegany County,16,12,4533,6044,72531,25629,34.13
24003,2015,Maryland,Anne Arundel County,40,98,14095,5753,563837,190278,35.39
24005,2015,Maryland,Baltimore County,82,149,10112,5565,829209,141214,17.54
24013,2015,Maryland,Carroll County,9,25,18627,6706,167651,40184,24.04
24015,2015,Maryland,Cecil County,13,17,7876,6023,102397,22751,22.5
24017,2015,Maryland,Charles County,13,21,11994,7424,155923,43218,29.49
24019,2015,Maryland,Dorchester County,6,6,5398,5398,32391,5295,16.23
24021,2015,Maryland,Frederick County,22,37,11153,6631,245377,55823,23.92
24023,2015,Maryland,Garrett County,8,6,3680,4907,29446,981,3.26
24025,2015,Maryland,Harford County,18,34,13896,7357,250138,53243,21.75
24027,2015,Maryland,Howard County,10,42,31271,7445,312711,53713,18.71
24031,2015,Maryland,Montgomery County,42,205,24672,5054,1036233,181385,18.67
24033,2015,Maryland,Prince George's County,84,158,10785,5734,906003,200532,23.23
24037,2015,Maryland,St. Mary's County,10,18,11162,6201,111628,19595,18.64
24043,2015,Maryland,Washington County,21,24,7122,6232,149570,36576,24.81
24045,2015,Maryland,Wicomico County,20,9,5100,11335,102019,26408,26.75
24047,2015,Maryland,Worcester County,14,14,3670,3670,51380,10662,20.72
24510,2015,Maryland,Baltimore city,74,315,8397,1972,621402,13717,2.21
25001,2015,Massachusetts,Barnstable County,20,73,10731,2940,214621,104445,48.38
25003,2015,Massachusetts,Berkshire County,25,35,5106,3647,127671,31915,24.32
25005,2015,Massachusetts,Bristol County,63,90,8840,6188,556967,158761,28.96
25007,2015,Massachusetts,Dukes County,8,12,2152,1434,17217,1177,7.12
25009,2015,Massachusetts,Essex County,45,178,17246,4360,776111,222644,29.96
25011,2015,Massachusetts,Franklin County,7,20,10078,3527,70550,11057,15.49
25013,2015,Massachusetts,Hampden County,66,96,7107,4886,469078,103309,22.29
25015,2015,Massachusetts,Hampshire County,10,34,16104,4736,161049,61107,38.66
25017,2015,Massachusetts,Middlesex County,77,278,20532,5687,1581037,373153,24.83
25021,2015,Massachusetts,Norfolk County,39,119,17817,5839,694895,212623,31.69
25023,2015,Massachusetts,Plymouth County,43,89,11857,5728,509880,202027,40.82
25025,2015,Massachusetts,Suffolk County,52,214,14936,3629,776688,5420,0.75
25027,2015,Massachusetts,Worcester County,79,133,10349,6147,817618,226511,28.37
26005,2015,Michigan,Allegan County,21,15,5460,7644,114661,4527,4.06
26007,2015,Michigan,Alpena County,7,9,4113,3199,28791,1829,6.18
26009,2015,Michigan,Antrim County,5,5,4626,4626,23133,33,0.14
26011,2015,Michigan,Arenac County,4,4,3820,3820,15280,4582,28.82
26017,2015,Michigan,Bay County,20,20,5277,5277,105557,23684,21.98
26021,2015,Michigan,Berrien County,38,34,4069,4547,154629,40256,25.67
26023,2015,Michigan,Branch County,11,3,3964,14535,43607,1587,3.51
26025,2015,Michigan,Calhoun County,28,26,4801,5171,134447,31513,23.15
26027,2015,Michigan,Cass County,7,9,7380,5740,51665,4272,8.17
26029,2015,Michigan,Charlevoix County,6,8,4369,3276,26215,1420,5.47
26031,2015,Michigan,Cheboygan County,5,6,5083,4235,25415,2825,10.8
26033,2015,Michigan,Chippewa County,5,13,7600,2923,38003,7810,20.27
26035,2015,Michigan,Clare County,12,11,2550,2782,30610,823,2.66
26037,2015,Michigan,Clinton County,5,6,15476,12897,77383,16808,22.3
26045,2015,Michigan,Eaton County,16,11,6792,9879,108676,28954,26.87
26047,2015,Michigan,Emmet County,7,16,4733,2070,33132,3800,11.62
26049,2015,Michigan,Genesee County,75,79,5472,5195,410442,134364,31.56
26051,2015,Michigan,Gladwin County,8,3,3151,8403,25210,285,1.11
26053,2015,Michigan,Gogebic County,4,3,3860,5147,15443,2059,12.53
26055,2015,Michigan,Grand Traverse County,15,23,6108,3983,91624,16137,18.55
26057,2015,Michigan,Gratiot County,6,5,6918,8302,41513,11838,27.87
26061,2015,Michigan,Houghton County,5,8,7276,4547,36382,3953,10.79
26065,2015,Michigan,Ingham County,39,52,7326,5494,285735,82008,29.2
26067,2015,Michigan,Ionia County,10,10,6417,6417,64173,5561,8.7
26069,2015,Michigan,Iosco County,7,7,3621,3621,25352,5657,21.85
26073,2015,Michigan,Isabella County,8,12,8836,5890,70690,4944,7.03
26075,2015,Michigan,Jackson County,26,19,6133,8392,159465,39304,24.53
26077,2015,Michigan,Kalamazoo County,30,46,8665,5651,259966,66913,26.73
26079,2015,Michigan,Kalkaska County,5,6,3452,2877,17262,1048,6.11
26081,2015,Michigan,Kent County,100,92,6360,6914,636095,127046,21.08
26087,2015,Michigan,Lapeer County,13,10,6803,8844,88444,8180,9.26
26091,2015,Michigan,Lenawee County,17,15,5787,6559,98389,19772,19.79
26093,2015,Michigan,Livingston County,12,18,15612,10408,187350,56632,31.29
26099,2015,Michigan,Macomb County,98,120,8821,7204,864507,190310,22.63
26101,2015,Michigan,Manistee County,8,10,3057,2445,24458,2479,10.02
26103,2015,Michigan,Marquette County,11,16,6118,4206,67305,10320,15.38
26105,2015,Michigan,Mason County,6,6,4802,4802,28812,1818,6.33
26107,2015,Michigan,Mecosta County,6,6,7182,7182,43092,7600,17.76
26111,2015,Michigan,Midland County,9,16,9290,5226,83618,16800,20.09
26115,2015,Michigan,Monroe County,14,23,10678,6499,149494,28361,18.66
26117,2015,Michigan,Montcalm County,17,10,3695,6282,62826,4771,7.53
26121,2015,Michigan,Muskegon County,33,21,5233,8223,172697,62080,36.05
26123,2015,Michigan,Newaygo County,9,9,5331,5331,47984,2776,5.73
26125,2015,Michigan,Oakland County,142,232,8734,5346,1240301,360094,29.95
26127,2015,Michigan,Oceana County,10,6,2611,4353,26118,975,3.67
26133,2015,Michigan,Osceola County,10,6,2306,3844,23066,3692,15.69
26137,2015,Michigan,Otsego County,5,6,4848,4040,24244,3238,13.4
26139,2015,Michigan,Ottawa County,19,34,14738,8235,280023,85882,32.56
26143,2015,Michigan,Roscommon County,8,5,2975,4760,23803,5380,22.01
26145,2015,Michigan,Saginaw County,38,38,5086,5086,193290,50402,25.18
26147,2015,Michigan,St. Clair County,23,24,6951,6661,159874,55598,34.1
26149,2015,Michigan,St. Joseph County,13,10,4680,6084,60843,7135,11.64
26151,2015,Michigan,Sanilac County,14,9,2962,4608,41476,2777,6.44
26155,2015,Michigan,Shiawassee County,17,11,4030,6228,68517,11649,16.49
26157,2015,Michigan,Tuscola County,11,8,4891,6725,53804,1906,3.42
26159,2015,Michigan,Van Buren County,19,20,3950,3753,75064,4049,5.31
26161,2015,Michigan,Washtenaw County,21,62,17183,5820,360847,80355,23.31
26163,2015,Michigan,Wayne County,262,420,6706,4183,1757062,252051,13.84
26165,2015,Michigan,Wexford County,9,7,3662,4709,32966,3277,10.01
27003,2015,Minnesota,Anoka County,19,32,18095,10744,343822,113445,34.29
27007,2015,Minnesota,Beltrami County,9,7,5074,6524,45674,7618,17.14
27013,2015,Minnesota,Blue Earth County,6,8,10962,8222,65777,21683,33.87
27015,2015,Minnesota,Brown County,6,5,4219,5063,25317,6866,26.52
27017,2015,Minnesota,Carlton County,3,4,11845,8884,35536,9378,26.5
27021,2015,Minnesota,Cass County,5,9,5733,3185,28668,3393,11.88
27033,2015,Minnesota,Cottonwood County,3,5,3834,2300,11504,4255,36.41
27035,2015,Minnesota,Crow Wing County,15,15,4230,4230,63451,4209,6.73
27037,2015,Minnesota,Dakota County,19,49,21805,8455,414299,131296,32.94
27041,2015,Minnesota,Douglas County,8,8,4632,4632,37057,9290,25.8
27049,2015,Minnesota,Goodhue County,10,12,4643,3869,46438,8135,17.61
27053,2015,Minnesota,Hennepin County,82,235,14883,5193,1220459,306812,26.62
27055,2015,Minnesota,Houston County,4,5,4692,3754,18770,2021,10.62
27057,2015,Minnesota,Hubbard County,7,4,2953,5167,20671,4382,21.45
27061,2015,Minnesota,Itasca County,9,10,5044,4539,45397,7274,16.14
27061,2015,Tennessee,Bedford County,9,10,5044,4539,45397,7274,16.14
27067,2015,Minnesota,Kandiyohi County,5,10,8511,4255,42559,11792,27.92
27071,2015,Minnesota,Koochiching County,5,5,2565,2565,12829,6011,45.16
27079,2015,Minnesota,Le Sueur County,4,4,6907,6907,27630,1977,7.14
27095,2015,Minnesota,Mille Lacs County,6,6,4290,4290,25743,439,1.68
27105,2015,Minnesota,Nobles County,4,7,5429,3102,21717,6356,29.73
27109,2015,Minnesota,Olmsted County,9,26,16805,5817,151251,28176,19.53
27111,2015,Minnesota,Otter Tail County,14,13,4126,4444,57774,11232,19.6
27115,2015,Minnesota,Pine County,5,4,5809,7261,29046,2679,9.0
27123,2015,Minnesota,Ramsey County,35,105,15316,5105,536071,111304,21.88
27131,2015,Minnesota,Rice County,5,8,13055,8159,65278,14454,22.53
27135,2015,Minnesota,Roseau County,7,6,2239,2613,15679,4603,29.45
27137,2015,Minnesota,St. Louis County,22,32,9101,6256,200222,51286,25.61
27139,2015,Minnesota,Scott County,3,14,47204,10115,141613,23765,18.29
27141,2015,Minnesota,Sherburne County,5,7,18324,13089,91623,15106,17.07
27145,2015,Minnesota,Stearns County,15,32,10330,4842,154957,26242,17.42
27151,2015,Minnesota,Swift County,4,3,2338,3118,9354,2481,25.36
27153,2015,Minnesota,Todd County,6,7,4036,3460,24220,8324,33.44
27163,2015,Minnesota,Washington County,11,26,22827,9657,251103,94726,39.78
27165,2015,Minnesota,Watonwan County,4,3,2737,3650,10950,523,4.67
27171,2015,Minnesota,Wright County,11,13,11932,10096,131255,14969,12.0
28003,2015,Mississippi,Alcorn County,11,7,3393,5333,37331,3767,10.17
28011,2015,Mississippi,Bolivar County,12,8,2779,4168,33349,14107,41.31
28013,2015,Mississippi,Calhoun County,6,5,2449,2939,14696,1216,8.13
28017,2015,Indiana,Rush County,6,3,2894,5789,17368,685,3.94
28017,2015,Mississippi,Chickasaw County,6,3,2894,5789,17368,685,3.94
28023,2015,Mississippi,Clarke County,8,3,2000,5334,16003,2332,13.94
28027,2015,Mississippi,Coahoma County,9,7,2721,3499,24495,6739,25.77
28029,2015,Mississippi,Copiah County,11,4,2614,7188,28754,7176,24.37
28033,2015,Mississippi,DeSoto County,33,19,5248,9116,173212,43334,26.87
28035,2015,Mississippi,Forrest County,27,12,2811,6326,75921,9217,12.3
28041,2015,Mississippi,Greene County,5,3,2697,4495,13485,637,4.42
28047,2015,Mississippi,Harrison County,57,19,3525,10576,200962,67158,35.89
28049,2015,Mississippi,Hinds County,61,29,3987,8387,243234,64740,26.39
28051,2015,Mississippi,Holmes County,8,6,2294,3059,18356,8272,43.09
28051,2015,Mississippi,Winston County,8,6,2294,3059,18356,8272,43.09
28059,2015,Mississippi,Jackson County,42,19,3362,7433,141233,41290,29.56
28061,2015,Mississippi,Jasper County,7,3,2365,5520,16561,1999,11.72
28067,2015,Mississippi,Jones County,27,9,2526,7580,68224,6582,9.71
28073,2015,Mississippi,Lamar County,14,7,4326,8652,60570,7979,14.34
28075,2015,Mississippi,Lauderdale County,24,8,3271,9813,78505,16826,20.96
28077,2015,Kentucky,Martin County,4,4,3154,3154,12618,1980,15.31
28077,2015,Mississippi,Lawrence County,4,4,3154,3154,12618,1980,15.31
28081,2015,Mississippi,Lee County,28,17,3046,5017,85295,18140,21.88
28083,2015,Mississippi,Leflore County,9,10,3366,3030,30300,14706,45.51
28085,2015,Mississippi,Lincoln County,13,4,2661,8650,34601,7113,20.4
28087,2015,Mississippi,Lowndes County,20,9,2987,6638,59744,9911,16.58
28089,2015,Mississippi,Madison County,17,18,6082,5744,103409,19395,20.37
28091,2015,Mississippi,Marion County,9,4,2837,6383,25533,7950,29.35
28093,2015,Mississippi,Marshall County,10,4,3592,8981,35927,6867,18.49
28095,2015,Mississippi,Monroe County,11,5,3252,7155,35777,2433,6.58
28101,2015,Mississippi,Newton County,8,4,2708,5417,21670,2534,11.67
28101,2015,Oregon,Jefferson County,8,4,2708,5417,21670,2534,11.67
28101,2015,West Virginia,Lincoln County,8,4,2708,5417,21670,2534,11.67
28107,2015,Mississippi,Panola County,10,4,3415,8538,34152,7050,20.31
28109,2015,Mississippi,Pearl River County,22,8,2507,6895,55163,7277,13.03
28113,2015,Mississippi,Pike County,16,7,2497,5708,39960,5542,13.72
28115,2015,Mississippi,Pontotoc County,8,6,3864,5152,30912,3229,10.78
28117,2015,Mississippi,Prentiss County,10,7,2531,3616,25313,1710,6.77
28121,2015,Mississippi,Rankin County,32,14,4649,10626,148770,37923,26.78
28123,2015,Mississippi,Scott County,11,9,2570,3141,28275,3627,12.83
28141,2015,Mississippi,Tishomingo County,8,8,2438,2438,19509,0,0.0
28143,2015,Mississippi,Tunica County,7,4,1477,2585,10342,1893,17.57
28145,2015,Mississippi,Union County,9,4,3146,7079,28318,3327,12.26
28147,2015,Mississippi,Walthall County,3,4,4876,3657,14629,1641,10.63
28149,2015,Mississippi,Warren County,11,5,4322,9508,47542,11490,23.56
28151,2015,Mississippi,Washington County,18,10,2669,4805,48053,15227,29.78
28153,2015,Mississippi,Wayne County,7,4,2930,5127,20510,333,1.6
28155,2015,Mississippi,Webster County,4,4,2467,2467,9869,1179,11.5
28161,2015,Mississippi,Yalobusha County,6,3,2075,4150,12451,1061,8.37
28163,2015,Mississippi,Yazoo County,12,5,2281,5475,27377,9646,34.37
29019,2015,Missouri,Boone County,12,34,14545,5133,174546,41553,25.55
29021,2015,Missouri,Buchanan County,11,8,8092,11127,89016,20493,22.97
29023,2015,Missouri,Butler County,9,8,4762,5357,42859,7066,16.51
29027,2015,Missouri,Callaway County,7,4,6391,11184,44739,8155,18.39
29031,2015,Missouri,Cape Girardeau County,14,10,5612,7857,78577,19098,25.24
29037,2015,Missouri,Cass County,11,10,9226,10149,101496,30128,30.29
29043,2015,Missouri,Christian County,14,10,5948,8328,83282,15629,20.19
29047,2015,Missouri,Clay County,21,31,11212,7595,235471,61801,27.85
29051,2015,Missouri,Cole County,9,11,8531,6980,76780,19670,25.88
29069,2015,Missouri,Dunklin County,10,14,3087,2205,30877,6691,20.94
29071,2015,Missouri,Franklin County,18,22,5687,4653,102382,11149,10.98
29077,2015,Missouri,Greene County,30,41,9597,7022,287924,49775,18.09
29079,2015,Missouri,Grundy County,3,5,3354,2012,10062,3113,30.34
29091,2015,Missouri,Howell County,12,11,3344,3648,40135,7732,19.14
29093,2015,Missouri,Iron County,4,4,2524,2524,10099,2386,22.44
29095,2015,Missouri,Jackson County,86,107,7981,6414,686373,150014,22.25
29097,2015,Missouri,Jasper County,21,10,5636,11837,118376,32150,27.38
29099,2015,Missouri,Jefferson County,20,20,11195,11195,223908,66388,30.35
29101,2015,Missouri,Johnson County,7,4,7696,13468,53874,8804,16.74
29109,2015,Missouri,Lawrence County,8,7,4768,5449,38144,4429,11.47
29113,2015,Missouri,Lincoln County,10,6,5467,9112,54675,4073,7.75
29127,2015,Missouri,Marion County,8,6,3607,4810,28862,4471,15.53
29133,2015,Missouri,Mississippi County,4,5,3505,2804,14023,46,0.32
29143,2015,Missouri,New Madrid County,8,5,2270,3633,18167,574,3.03
29155,2015,Missouri,Pemiscot County,5,5,3488,3488,17442,1181,6.46
29159,2015,Missouri,Pettis County,6,6,7030,7030,42182,7064,16.74
29161,2015,Missouri,Phelps County,8,9,5576,4956,44610,6323,14.0
29165,2015,Missouri,Platte County,7,11,13745,8747,96217,31202,34.93
29181,2015,Missouri,Ripley County,4,3,3452,4603,13811,2924,20.74
29183,2015,Missouri,St. Charles County,25,43,15406,8957,385171,136448,37.85
29185,2015,Missouri,St. Clair County,5,3,1890,3150,9450,916,9.34
29187,2015,Missouri,St. Francois County,13,14,5111,4746,66446,9876,15.11
29189,2015,Missouri,St. Louis County,98,176,10221,5691,1001705,267303,26.76
29207,2015,Missouri,Stoddard County,10,7,2978,4255,29786,1865,6.22
29213,2015,Missouri,Taney County,12,9,4527,6037,54333,15578,30.15
